Brnd_Name,Tot_Drug_Cst,Tot_Clms,Cost_Per_Claim
Pen Needles,783969.4500000001,11397,68.78735193471967
Penicillin V Potassium,1721578.1499999985,288358,5.970280519354408
Pentips Pen Needle,353206.78000000026,9891,35.70991608533012
Pentoxifylline,7282874.640000005,226107,32.20985922594172
Percocet,37464535.97000002,9606,3900.1182562981494
Permethrin,3128511.900000001,51756,60.44732784604685
Perphenazine,7701149.809999997,140105,54.96698768780555
Perseris,27901946.62000002,10061,2773.2776682238364
Phenazopyridine Hcl,50519.170000000006,5542,9.115692890653195
Phenobarbital,7099154.640000005,264790,26.810508856074645
Phenytek,378499.01999999996,7103,53.2872054061664
Phenytoin,2034820.6999999995,62431,32.59311399785362
Phenytoin Sodium Extended,10129920.040000005,355187,28.5199628364777
Phospholine Iodide,986384.4100000001,384,2568.709401041667
Pifeltro,63786127.38000001,34892,1828.101782070389
Pilocarpine Hcl,11573468.019999988,177953,65.03665585856933
Pimecrolimus,6193571.710000001,25123,246.52994108983802
Pimozide,443330.84999999986,4291,103.31644138895359
Pioglitazone Hcl,36101490.080000006,2760315,13.07875734472334
Piperacillin-Tazobactam,7247098.889999998,37728,192.08807490458008
Pirfenidone,98393421.34000003,44941,2189.391009100822
Piroxicam,3292855.2299999977,24306,135.47499506294733
Pitavastatin Calcium,13320953.519999998,65514,203.32987636230422
Plegridy Pen,17074210.830000002,2005,8515.815875311722
Plenvu,5958164.870000002,42855,139.03079850659205
Polymyxin B Sul-Trimethoprim,1185019.2000000007,137573,8.613748337246411
Pomalyst,1738046814.139999,79949,21739.44407234611
Posaconazole,27585458.600000005,23692,1164.3364257977378
Potassium Chloride,275281560.69,13596071,20.24714056656515
Potassium Citrate Er,30929348.23,331627,93.26547063417635
Pradaxa,103383212.78000003,409643,252.37392749296347
Praluent Pen,241429342.34000012,326519,739.4036559587654
Pramipexole Dihydrochloride,19873833.859999996,1279969,15.526808743024242
Pramipexole Er,3021020.849999998,9201,328.3361428105639
Prasugrel Hcl,14163003.399999995,185634,76.29530904898884
Pravastatin Sodium,118771034.86999989,8787298,13.516217939803553
Prazosin Hcl,17478055.180000015,968423,18.047955469872168
Prednisolone Acetate,147026633.52999994,3639743,40.394784337795265
Prednisolone Sodium Phosphate,293552.22999999986,12383,23.70606718888798
Prednisone,59263740.099999994,14219553,4.167763930413283
Pregabalin,179375579.98000002,6797044,26.390233751613206
Pregabalin Er,388700.08999999997,1617,240.38348175633888
Premarin,98612632.75,261101,377.6800270776443
Prempro,8983595.190000001,28426,316.0344469851545
Prenatal Vitamin Plus Low Iron,181017.9500000002,19929,9.083142656430336
Prevacid,1034589.1199999999,1947,531.3760246533127
Prevident,304619.3299999999,15037,20.257985635432593
Prevident 5000 Dry Mouth,42335.21,2236,18.933457066189625
Prevident 5000 Plus,34140.100000000006,1652,20.665920096852304
Prevident 5000 Sensitive,55826.64999999999,2802,19.923857958600994
Prevymis,67714071.25999999,9224,7341.074507805723
Prezcobix,216510876.8500001,85239,2540.0447782118526
Prezista,12989169.439999998,6564,1978.849701401584
Primidone,25220393.620000005,1086637,23.20958481995368
Priorix,177040.06,1787,99.07110240626749
Privigen,419621063.87999994,36202,11591.10170377327
Pro Comfort Alcohol Pads,1340773.5299999989,23689,56.59899235932284
Pro Comfort Pen Needle,89736.74,956,93.86688284518829
Probenecid-Colchicine,520969.48999999993,9307,55.97609218867518
Prochlorperazine Edisylate,66188.76,656,100.8975
Prochlorperazine Maleate,7400915.630000002,504757,14.662333816073877
Procrit,119894799.33999999,79864,1501.2370948111788
Procto-Med Hc,1524983.9199999983,103555,14.726318574670449
Proctofoam-Hc,268237.6599999999,994,269.8568008048289
Proctozone-Hc,285379.45,19589,14.568352136403083
Progesterone,17852667.259999998,458468,38.939832790947236
Prolastin C,179994426.93000007,16517,10897.525393836657
Prolensa,36649399.44000003,101798,360.0208200554041
Prolia,472721515.38000023,276854,1707.4758370115665
Promacta,398308379.46000004,28251,14098.912585749178
Promethazine Hcl,8474693.769999996,839760,10.091804527484038
Promethazine-Codeine,2753.96,422,6.5259715639810425
Promethegan,182039.53000000003,1598,113.91710262828538
Propafenone Hcl,5232513.840000001,114794,45.58177117270938
Propafenone Hcl Er,6139271.630000001,32476,189.04026450301762
Propranolol Hcl,38386750.669999965,2224101,17.2594458030458
Propranolol Hcl Er,25885598.829999994,654372,39.55792550720385
Propylthiouracil,533533.1199999998,12922,41.288741680854336
Prosol,16039784.710000005,95781,167.46311596245607
Prozac,3121653.869999999,3921,796.1371767406272
Pulmicort Flexhaler,6999572.449999997,23007,304.23664319554905
Pure Comfort Alcohol Pad,184269.94999999987,4198,43.89469985707476
Pyridostigmine Bromide,14153462.649999999,175237,80.76754709336498
Pyridostigmine Bromide Er,2734831.2499999995,6386,428.25418885061066
Qelbree,2261602.9000000004,4091,552.8239794671231
Qnasl,1075962.3300000003,2951,364.6093968146392
Qtern,453091.7999999999,905,500.65392265193356
Quetiapine Fumarate,146896129.5999999,8574604,17.1315351239544
Quetiapine Fumarate Er,21852842.630000006,344865,63.36636837603122
Quinidine Gluconate,126670.03,323,392.1672755417957
Qulipta,191454805.76000005,158395,1208.7174832538908
Quviviq,9836103.049999993,19726,498.636472168711
Qvar Redihaler,22905058.819999997,71211,321.65057111963034
Rabeprazole Sodium,5275183.819999997,119644,44.09066748019121
Radicava Ors,349425575.5099998,24916,14024.144144726273
Raloxifene Hcl,18201814.650000002,438028,41.553998032089275
Ramelteon,11018265.889999993,109994,100.1715174464061
Ramipril,11748836.720000004,1064764,11.03421670905478
Ranolazine Er,84283359.40999998,964535,87.38237535185347
Rasagiline Mesylate,21374409.899999987,113800,187.82434007029866
Rasuvo,15052419.579999993,22958,655.6502996776719
Rayaldee,34992752.85000001,25817,1355.4151469961657
Recorlev,18421440.18,639,28828.544882629107
Relistor,86410825.37000003,36231,2384.99697413817
Relyvrio,35082606.72,2746,12775.894654042242
Remeron,124675.7,569,219.11370826010545
Remicade,61859894.64000001,8864,6978.778727436824
Renvela,10623658.790000001,9875,1075.8135483544304
Repaglinide,8114902.389999999,251513,32.26434573958403
Repatha Pushtronex,26262415.289999984,33372,786.9595855807258
Repatha Sureclick,1496360470.7799997,1724143,867.8865214660267
Repatha Syringe,94361236.13000004,126019,748.7857873019151
Restasis,1116868073.6500008,1168370,955.9198487208682
Restasis Multidose,23107069.48000001,31599,731.2595170733255
Retacrit,17208619.649999995,29854,576.4259278488643
Retevmo,39744804.49999999,2305,17242.865292841645
Retin-A,483209.5099999999,15340,31.499968057366356
Revlimid,3788009699.619999,217318,17430.722257797323
Rexulti,634758164.98,460866,1377.3161070246015
Reyvow,4884769.93,5809,840.896872095025
Rezurock,197067949.48,8245,23901.509942995755
Rhopressa,142083167.8,297810,477.0933407205937
Rifabutin,2081623.94,5001,416.24153969206156
Rifampin,3261745.75,56495,57.73512257721922
Riluzole,6286275.429999995,39883,157.6179181606197
Rinvoq,1124402418.9399996,161517,6961.511289461788
Risedronate Sodium,10726714.770000003,136638,78.50462367716158
Risperdal Consta,88574113.53,65026,1362.1338161658414
Risperidone,45420533.530000016,3260380,13.93105513161043
Risperidone Er,21716721.830000006,20590,1054.7217984458478
Risperidone Odt,5411756.680000001,35476,152.54698049385502
Rituxan,10958427.969999997,943,11620.814390243899
Rivastigmine,62641816.81000001,541517,115.67839386390457
Rizatriptan,8067184.37,427718,18.860988712188874
Rocklatan,142301087.81,280674,506.99775472612356
Roflumilast,21836793.750000007,256066,85.27798985417824
Ropinirole Er,4068535.580000004,32974,123.38617031600667
Ropinirole Hcl,45127718.58999997,2832302,15.933229786230411
Rosuvastatin Calcium,426529720.98000014,30104846,14.168141600192877
Roxybond,1305193.4700000002,780,1673.3249615384618
Rufinamide,21930812.069999993,17865,1227.5853383711162
Rukobia,82681953.26000004,9327,8864.796103784714
Rybelsus,1309259750.809999,899704,1455.211659401313
Rystiggo,18735661.439999998,512,36593.088749999995
Rytary,240109835.3999999,194890,1232.0274790907686
Sandostatin Lar Depot,28173686.769999992,4975,5663.0526170854255
Santyl,115832435.77,139418,830.8284136194752
Sapropterin Dihydrochloride,12478824.450000003,1675,7450.044447761195
Savaysa,964276.6599999996,2286,421.8183114610672
Savella,17530410.450000007,32173,544.8795713797285
Saxagliptin Hcl,2255762.9499999997,11073,203.71741623769526
Saxagliptin-Metformin Er,502009.6700000002,1436,349.5889066852369
Scopolamine,10889345.109999998,125594,86.70274941478094
Securesafe Pen Needle,401534.74000000005,5225,76.84875406698565
Selegiline Hcl,2962250.1799999992,31479,94.10242320277008
Selenium Sulfide,260579.0599999999,20867,12.487614894330758
Semglee (Yfgn),1296645.3000000012,3331,389.2660762533777
Semglee (Yfgn) Pen,18206727.469999995,43815,415.5364023736162
Serevent Diskus,7757625.270000001,16315,475.4903628562673
Seroquel,3176550.020000002,5344,594.4143001497009
Serostim,89599130.07999998,4433,20211.849781186553
Sertraline Hcl,141212734.13000005,15391037,9.17499802839796
Sevelamer Carbonate,120469448.63,628410,191.70517437660126
Sevelamer Hcl,10634209.600000005,15823,672.0729065284715
Sf 5000 Plus,74523.72999999998,10860,6.862221915285449
Shingrix,727447409.8300002,3710214,196.06615948028877
Sildenafil Citrate,24608739.420000013,513235,47.94828766549439
Silodosin,17000966.169999998,209248,81.24792671853494
Silver Sulfadiazine,2387901.109999999,143234,16.671328804613424
Simbrinza,61291490.54999996,234298,261.59630278534155
Simponi,117235480.41999996,17419,6730.32208622768
Simvastatin,121702027.94999997,14482240,8.403536189843559
Single Use Swab,334253.0800000001,115580,2.8919629693718645
Sirolimus,10987887.73,26274,418.20384144020704
Sirturo,1176369.19,291,4042.5058075601373
Sitagliptin,542315.11,1688,321.2767239336493
Sivextro,4310941.05,416,10362.8390625
Skyrizi On-Body,196973988.43999997,9777,20146.669575534415
Skyrizi Pen,848218894.9499996,40889,20744.42747315903
Sod Sulf-Potass Sulf-Mag Sulf,53657522.02,841837,63.73861213037679
Sodium Bicarbonate,291410.78000000026,4570,63.766035010940975
Sodium Chloride,6778386.229999999,285935,23.706038889957505
Sodium Fluoride,486404.2699999999,46277,10.510713097218918
Sodium Fluoride 5000 Plus,68409.92000000003,10082,6.785352112676059
Sodium Fluoride Sensitive,64322.32,6408,10.037815230961298
Sodium Oxybate,48940519.03999997,3100,15787.264206451602
Sodium Polystyrene Sulfonate,1204974.7199999993,17441,69.0886256521988
Solifenacin Succinate,47834934.04,1029718,46.45440211786139
Soliqua 100-33,202666012.4,189307,1070.5679789970789
Soliris,148715855.64000005,3580,41540.74179888269
Soltamox,134502.5,116,1159.5043103448277
Solu-Cortef,411687.82000000007,3853,106.84864261614328
Solu-Medrol,105468.68000000002,4897,21.537406575454366
Somavert,21845680.819999993,1523,14343.848207485222
Sotalol,16330779.06,825663,19.778988594620323
Sotalol Af,537246.86,20451,26.269955503398368
Sotyktu,23551835.82000001,3494,6740.651350887239
Spiriva Handihaler,224551839.3299999,320158,701.3781924237404
Spiriva Respimat,604585036.9199997,904887,668.1331889175109
Spironolactone,71574781.10000001,8103631,8.832433399299648
